ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD,ID_REGION_ESTABLE,ID_PROVINCIA_ESTABLE,ID_COMUNA_ESTABLE,DS_COMUNA_ESTABLE,N EVALUADO,IVM Establecimiento,IVM Bajo,IVM Medio,IVM Alto,IVM Muy Alto,IVM Salud,IVM Discapacidad,IVM Educación,IVM Habitabilidad,IVM Familiar,IVM Participación,IVM CSE Familia,IVM CSE Comunal
558,4,COLEGIO PUNTA DE TEATINOS,Corporación Municipal,Rural,4,41,4101,La Serena,157,43.5979736928066,0,2,4,0,37.2598472130187,4.70742349555906,16.9978017789371,20.5728368038293,21.3231399029684,10.749199674247,66.371653013289,12.3752727872336
560,6,COLEGIO QUEBRADA DE TALCA,Corporación Municipal,Rural,4,41,4101,La Serena,86,42.502950355739,20,25,19,22,45.2528991368705,7.0744388083765,13.1903007281321,19.6162162615533,32.3383678392892,2.13988833089196,52.4242025776609,12.3752727872336
561,4,COLEGIO EL ROMERAL,Corporación Municipal,Rural,4,41,4101,La Serena,30,43.5482107747715,6,12,6,6,40.6439152757706,8.98224152800421,14.0198930742134,22.0492050502559,38.173131144606,0.868587448473837,56.3117109573945,12.3752727872336
562,2,COLEGIO CALETA SAN PEDRO,Corporación Municipal,Rural,4,41,4101,La Serena,155,42.4992916287003,42,37,42,34,44.4664929173832,9.43614584697141,11.4766187629696,20.0803280629198,32.3611904204167,4.38319691245698,52.6435375592537,12.3752727872336
564,9,COLEGIO LA ESTRELLA,Corporación Municipal,Rural,4,41,4101,La Serena,157,49.3344379131643,0,2,2,5,59.5217949080392,3.13828233037271,8.48511389193277,24.2400212070514,42.7369993557911,6.91019979058731,43.7160746749441,12.3752727872336
565,7,COLEGIO ADVENTISTA LA SERENA,Particular Subvencionado,Urbano,4,41,4101,La Serena,231,39.6048806432428,87,64,46,34,42.7839597278988,10.8291649262373,12.8285113396011,20.6130825544189,32.1000431136545,1.16738473287315,47.5506834493987,12.3752727872336
566,5,COLEGIO ISABEL RIQUELME,Particular Subvencionado,Urbano,4,41,4101,La Serena,135,44.8493759223051,21,46,31,37,37.9193097443752,9.57878044770698,14.5629533948832,20.8579893514497,33.4492669263789,11.1795831379028,56.792959308646,12.3752727872336
567,3,COLEGIO SAN FRANCISCO COLL,Particular Subvencionado,Urbano,4,41,4101,La Serena,358,39.955841756554,124,101,88,45,43.941457486233,11.6743186629087,12.8925738812131,20.0989643181793,33.9230093850359,0.170607023407415,48.6726478682596,12.3752727872336
568,1,COLEGIO SAN ANTONIO,Particular Subvencionado,Urbano,4,41,4101,La Serena,171,38.5722429521478,68,49,36,18,45.3886643868197,10.2049591579773,11.9345293469069,20.3855472800669,30.8481682082834,0.533343170115514,41.7490059628195,12.3752727872336
570,3,COLEGIO ELENA BETTINI,Particular Subvencionado,Urbano,4,41,4101,La Serena,179,39.255595904695,65,52,40,22,46.4038548358316,9.34800311166182,12.9431161714448,19.2618894739682,32.8321249991137,0.155785502525319,44.4069696517682,12.3752727872336
573,8,ESCUELA PARTICULAR TERESA VIDELA DE G,Particular Subvencionado,Urbano,4,41,4101,La Serena,160,39.7468984769607,53,52,36,19,47.6416794469568,10.3769649568378,13.3764983623083,20.7632920663721,31.8764306276438,0.544764587052827,42.8256627959385,12.3752727872336
579,7,COLEGIO SEMINARIO CONCILIAR,Particular Subvencionado,Urbano,4,41,4101,La Serena,353,39.9719911438599,119,112,72,50,47.4031675485285,9.37659726765212,12.8532831562194,19.2877049279343,33.6205897035291,0.0845134271721697,45.5186401302487,12.3752727872336
581,9,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN,Particular Subvencionado,Urbano,4,41,4101,La Serena,238,39.4900281549283,85,68,55,30,49.5140376657215,9.90767302482155,10.9590505205521,19.884569815025,33.3208049476757,1.09459082707186,38.4118387929877,12.3752727872336
583,5,COLEGIO SAGRADOS CORAZONES,Particular Subvencionado,Urbano,4,41,4101,La Serena,326,39.3194696428439,119,97,63,47,47.4241490962432,9.32659996822415,11.4172265331322,20.3610821759886,33.7228176218198,0.549528101986898,39.3969303098457,12.3752727872336
589,4,COLEGIO SANTO DOMINGO,Particular Subvencionado,Urbano,4,41,4101,La Serena,112,38.3563283042756,43,43,16,10,48.9679549670102,9.87601361012374,13.0451861693285,19.216897523326,28.6784580388518,0.639807718741889,41.1264533234941,12.3752727872336
597,5,COLEGIO PEDRO PABLO MUÑOZ,Municipal DAEM,Urbano,4,41,4104,La Higuera,102,39.4153537033363,42,22,21,17,37.9648869702778,9.05556975098349,10.5018829740757,19.8240299312177,30.4433883398997,1.57573358268744,52.7333623574737,37.9589114148941
598,3,ESCUELA DE PUNTA DE CHOROS,Municipal DAEM,Rural,4,41,4104,La Higuera,157,44.3431379685789,4,2,5,5,41.9173281146461,3.5305676216693,9.16539256455755,21.7480774788264,33.6840042578962,1.42502628265239,58.8777560590918,37.9589114148941
599,1,ESCUELA JOSE SANTOS OSSA,Municipal DAEM,Rural,4,41,4104,La Higuera,43,41.1259536553506,16,7,12,8,34.9078967244893,12.9416065569002,7.36882141846284,19.9552107167725,35.0054999068341,4.20297810253582,61.1051162143778,37.9589114148941
602,5,ESCUELA BASICA CARLOS CONDELL,Municipal DAEM,Rural,4,41,4104,La Higuera,65,42.0864752470441,17,16,21,11,38.5645831484517,7.22257301292502,10.1045472655946,20.3272217664826,34.0246301198215,4.44124457403906,53.6768610414684,37.9589114148941
604,1,ESCUELA DE PUNTA COLORADA,Municipal DAEM,Rural,4,41,4104,La Higuera,157,48.5421642268541,4,1,4,10,42.0223840748332,2.97310957614257,15.2673418879681,22.163269076258,38.4911395737025,4.61165695759081,64.287848634633,37.9589114148941
606,8,ESCUELA BASICA SAN ANDRES,Municipal DAEM,Rural,4,41,4104,La Higuera,22,41.1222210152647,6,9,5,2,37.7437413326683,7.70305662909665,10.1119018706503,19.4501168036387,29.53078825038,0.740273393585656,63.1533393013269,37.9589114148941
608,4,ESCUELA DE LOS CHOROS,Municipal DAEM,Rural,4,41,4104,La Higuera,157,39.2661435219909,5,1,1,3,35.1307130865605,17.1755459026646,12.7551374153395,18.4407200499876,32.3967068410855,0.325720293177689,58.1920795208855,37.9589114148941
612,2,ESCUELA GUILLERMO CERECEDA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,125,46.2673301241417,21,29,31,44,42.9264684523392,11.9450828835235,20.1519496533642,20.3664738198153,35.4501956407934,11.7444334404823,55.6807360502005,12.2754530755282
613,0,COLEGIO DE ARTES CLAUDIO ARRAU,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,224,40.9489925901869,62,66,63,33,41.7615728878596,12.2342481680405,12.8710845284322,20.4904957321861,31.5942686282665,2.33463485094761,53.9310312299298,12.2754530755282
614,9,ESCUELA PRESIDENTE ANIBAL PINTO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,117,53.3792150544299,2,9,31,75,39.2749621442244,8.50789379168343,14.3021106174003,21.7228507297657,36.4513271831694,38.1459579852438,56.5390104154571,12.2754530755282
615,7,ESCUELA COQUIMBO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,115,54.0861819816338,6,8,20,81,41.2443106156754,13.2293904470765,13.9559472199213,21.486754201519,38.7489844252888,40.7557273710006,55.80569629843,12.2754530755282
616,5,ESCUELA CARDENAL JOSE MARIA CARO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,253,43.2127453567285,62,65,62,64,40.4501718483949,10.0504340032711,15.077570080157,19.7481525553054,36.95396063337,5.19465304894123,53.1714051489174,12.2754530755282
617,3,COLEGIO SANTA CECILIA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,108,47.0233415074125,11,26,29,42,40.0376249907965,10.022642682718,14.3517519347777,22.5346387303456,35.4699898210678,14.9858226215955,54.8456591879423,12.2754530755282
618,1,ESCUELA SANTO TOMAS DE AQUINO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,277,49.959253907373,25,38,69,145,39.3709562172878,10.1055916417845,15.5301879953473,21.1255369733032,33.6607293015386,29.5048038629783,57.0413895928658,12.2754530755282
620,3,ESCUELA JOSE ALFARO ALFARO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,233,50.1627065355945,14,42,48,129,41.1745513390133,10.0449424448115,14.6641201696225,22.0823372548678,32.0611055867015,31.1541195182285,54.3874732685539,12.2754530755282
621,1,ESCUELA BASICA MARIO MUNOZ SILVA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,101,48.0820755376688,8,18,29,46,37.3054687655512,12.3725192315559,11.8128478309984,20.4468440361304,35.4579153171176,26.6083801926499,55.0817369026099,12.2754530755282
625,4,ESCUELA TOMASA OLIVARES CAAMANO,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,81,45.9704081422034,17,15,15,34,42.188398431672,7.35090831638224,17.6497429045586,23.1383333284855,32.1021873357448,7.02136782866894,57.0183689393726,12.2754530755282
626,2,ESCUELA BASICA DAVID LEON TAPIA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,279,43.4571672282353,67,56,82,74,44.7966288389183,10.1891032359412,15.3937491331785,20.9823535510534,33.4468365594081,4.9559503646641,54.1102260546414,12.2754530755282
628,9,ESCUELA DE PENUELAS,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,100,43.3861520666334,22,29,20,29,44.8374855849039,6.67179032653607,13.7972858779259,19.8566369674459,32.4500379375104,11.9755243170223,47.1768556423562,12.2754530755282
629,7,COLEGIO PABLO NERUDA,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,221,42.1811412290214,56,56,73,36,40.1829917251005,12.5488350994908,10.5514138623543,19.9692299672928,29.9181223964089,7.51428188975606,56.4713332052045,12.2754530755282
630,0,COLEGIO LA HERRADURA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,163,43.074296935394,40,43,40,40,43.8964875478876,9.50689841955307,13.2902709877198,20.127800101929,32.1529941257709,10.8283177771317,49.0933015461296,12.2754530755282
631,9,ESCUELA SAN RAFAEL,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,167,42.3441606252582,44,43,45,35,43.4370214955773,8.0038699311002,14.4444310279525,21.0888575982627,31.9657854964188,2.59049180903897,55.8659677237449,12.2754530755282
632,7,ESCUELA BASICA MANUEL DE SALAS,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,163,42.5075738710714,47,38,39,39,42.7086765082318,10.1063572343597,9.15925330520675,22.3143062494055,32.0751687510486,3.04430215728273,54.2488983676575,12.2754530755282
634,3,ESCUELA DE HUACHALALUME,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,37,40.6018894898481,14,9,8,6,35.1941740458732,11.1615719971194,14.868366102142,20.5207959649947,31.032037912343,7.65347322163886,49.9414552796992,12.2754530755282
635,1,ESCUELA DE TOTORALILLO,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,157,42.827371869533,4,3,2,3,33.9956755487384,14.3129549188871,5.50488793637642,20.7254750991719,30.7550874089868,10.454885900619,59.5430754202714,12.2754530755282
637,8,ESCUELA LUCILA GODOY ALCAYAGA,Servicio Local de Educación(SLE),Urbano,4,41,4102,Coquimbo,123,44.6933345242194,23,25,38,37,47.6209590831546,9.94852125691314,17.4830369252482,20.9504102861624,34.1424960275561,6.83779963590152,52.3600110470889,12.2754530755282
639,4,ESCUELA DE LAS BARRANCAS,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,53,42.3494110268362,12,20,10,11,40.0204806125649,12.5882836349737,12.9646058348538,21.3731782853824,31.6031265544911,6.53973620802954,55.8074185362177,12.2754530755282
641,6,ESCUELA DE LAS CARDAS,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,157,41.1222564588969,5,6,7,1,36.9796979858532,14.9859801536875,12.8384457122647,21.8948882600903,32.8376977921871,0.171431733251415,60.6808315127604,12.2754530755282
642,4,ESCUELA DE EL PENON,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,102,41.7730896966846,29,28,24,21,41.5243677587245,9.58695081725985,15.4829549173829,20.8910955076096,32.1701591766011,0.717628552379546,55.8976813797386,12.2754530755282
643,2,ESCUELA DE TAMBILLOS,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,79,41.1740543234497,22,27,16,14,41.8562689108069,13.6728759056585,11.6750501236646,20.0193391625232,31.9144488591281,4.50723737781628,52.4814835125187,12.2754530755282
644,0,ESCUELA DE PUERTO ALDEA,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,157,42.2808489623514,3,4,6,2,45.4732841478806,6.66666666666667,12.7948118009611,22.9699818171831,31.6945124368746,2.4805845402109,47.9662626729862,12.2754530755282
645,9,ESCUELA DE EL TANGUE,Servicio Local de Educación(SLE),Rural,4,41,4102,Coquimbo,157,37.1799592368786,3,2,0,2,41.061872438837,18.3206487104792,14.4946380942599,16.8903277261079,30.1869036192115,9.67891442532269,41.8423835809254,12.2754530755282
646,7,COLEGIO BERNARDO O´HIGGINS,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,447,42.0532969122384,118,128,111,90,40.8724280304777,8.61557391576727,15.1996617493352,20.3208055223054,31.3878296563035,5.97494856304081,53.0842060585081,12.2754530755282
647,5,COLEGIO MANUEL MONTT,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,164,41.2445596210781,48,42,42,32,40.1392454495547,8.65299809894681,13.4239173786181,20.4710380616541,30.8108912371441,2.41675431035511,53.9360701209194,12.2754530755282
648,3,COLEGIO SANTA MARTA,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,334,39.3513970906579,124,96,72,42,43.9762674061628,8.93407936435438,12.2796093430002,20.1952357188836,32.5094313327735,0.230625768503117,45.6748434914477,12.2754530755282
649,1,COLEGIO PARTICULAR GABRIELA MISTRAL,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,462,41.7561006637374,130,126,112,94,43.6905019452932,9.99640816667008,14.5149264888841,20.4757095796849,36.3493766376408,0.642118310134764,51.5809491456785,12.2754530755282
650,5,ESCUELA PARTICULAR METODISTA,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,179,41.702312554895,50,54,42,33,41.1169808282884,10.5633918841001,14.874910969277,21.6285033465148,31.8202726201114,2.21410109065019,54.8208149381448,12.2754530755282
655,6,COLEGIO PARTICULAR SAN IGNACIO,Particular Subvencionado,Urbano,4,41,4102,Coquimbo,175,40.6513703084139,54,51,46,24,45.4029299216048,11.0534746588984,15.2741197201877,21.2478477558488,28.841668345282,1.77461842311725,49.8372198798977,12.2754530755282
657,2,ESCUELA LUIS CRUZ MARTINEZ,Servicio Local de Educación(SLE),Urbano,4,41,4103,Andacollo,68,41.1162144232834,18,24,16,10,43.4384716353763,9.17158992059288,11.0254854044533,18.8694818393609,31.7725667607121,1.79900646287719,54.3423422251484,18.5841031639837
658,0,ESCUELA PATRICIO LYNCH,Servicio Local de Educación(SLE),Rural,4,41,4103,Andacollo,104,40.3900496870413,34,27,21,22,46.1142848979291,13.8139065239782,10.4568848170477,19.3595595193268,30.2830761241363,0.436162830923523,52.4624848893786,18.5841031639837
659,9,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ,Servicio Local de Educación(SLE),Rural,4,41,4103,Andacollo,157,34.6678631182302,5,0,1,1,31.9370118968732,18.3206487104792,18.3002394975373,11.4524040621305,34.0978254445377,0.465314704539555,54.6640690806782,18.5841031639837
661,0,ESCUELA LUIS AMENABAR OSSA,Servicio Local de Educación(SLE),Rural,4,41,4103,Andacollo,157,45.462783739736,2,4,1,5,42.5826825291643,2.35371174777953,12.270411986837,21.2611997759847,34.0506841830782,0.542867155296148,67.2055236800032,18.5841031639837
662,9,ESCUELA DE MAITENCILLO,Servicio Local de Educación(SLE),Rural,4,41,4103,Andacollo,157,46.2995868246661,1,3,2,4,53.5696154172353,10.0,10.2298483439752,18.7087076741942,40.6530724570561,0.0,52.9924256387031,18.5841031639837
664,5,COLEGIO PARROQUIAL DE ANDACOLLO,Particular Subvencionado,Urbano,4,41,4103,Andacollo,235,40.7529012837401,65,71,67,32,48.9733884904605,13.6690512709265,11.485449057114,20.342092128176,31.2792924744995,0.633286981450826,49.2695590606577,18.5841031639837
666,1,ESCUELA BASICA LUCILA GODOY ALCAYAGA,Municipal DAEM,Urbano,4,41,4106,Vicuña,102,46.9508972906594,9,23,35,35,45.284975993377,15.6414075845781,12.4555321060928,22.2258445837744,32.6822479222605,16.7098887326381,55.4837895841235,27.6069005668946
668,8,ESCUELA EDMUNDO VIDAL CARDENAS,Municipal DAEM,Urbano,4,41,4106,Vicuña,98,44.1036951384292,18,28,18,34,50.3197531759869,9.44853395700852,9.99434685357356,20.458110573216,32.7414106842192,2.00528613293334,57.1040449972769,27.6069005668946
669,6,ESCUELA NEFTALI REYES,Municipal DAEM,Urbano,4,41,4106,Vicuña,55,41.5776333714767,19,10,14,12,38.6082502161251,5.41294157842692,13.4114125934804,20.3512833760788,33.6920147290495,3.52086925970834,50.4249488924021,27.6069005668946
671,8,ESCUELA RIOS DE ELQUI,Municipal DAEM,Urbano,4,41,4106,Vicuña,43,41.0428389300133,13,10,10,10,39.559059515187,15.8708234821754,8.71417566642952,20.7977460138812,28.6274823991222,8.27429102981579,55.117376174267,27.6069005668946
672,6,ESCUELA DE DIAGUITAS JUAN TORRES M.,Municipal DAEM,Urbano,4,41,4106,Vicuña,69,42.6423164428511,22,11,23,13,40.6430272376032,8.0318966486984,11.8673017057401,18.9951207460305,35.673396351235,5.35530119310826,55.1728127038817,27.6069005668946
673,4,ESCUELA JOSE ABELARDO NUNEZ,Municipal DAEM,Urbano,4,41,4106,Vicuña,60,44.3379490478718,15,12,11,22,38.5338624917169,10.6489081946709,12.666556832171,21.0379801164023,37.4669393929664,7.29020679929461,58.6411149836097,27.6069005668946
674,2,ESCUELA DE VINITA ALTA,Municipal DAEM,Rural,4,41,4106,Vicuña,157,34.8447332372654,2,1,0,0,31.9370118968732,9.41484699111813,5.79892075003854,18.1959478111516,28.6577202405695,0.0,36.7232105392492,27.6069005668946
676,9,ESCUELA DE SAN CARLOS,Municipal DAEM,Rural,4,41,4106,Vicuña,157,47.8395753662292,1,2,4,3,52.2414202733843,15.6489081946709,6.40187744265122,20.6374067377875,26.7670412690976,20.0,62.292450076981,27.6069005668946
678,5,ESCUELA AMELIA BARAHONA MUJICA,Municipal DAEM,Rural,4,41,4106,Vicuña,157,37.1896924356442,6,4,2,0,37.2598472130187,4.70742349555906,10.6708826048907,19.587457389335,22.7734448815734,0.542867155296148,51.3022474114649,27.6069005668946
680,7,ESCUELA FEDERICO BARNES PAYNE,Municipal DAEM,Urbano,4,41,4106,Vicuña,30,43.8059059986878,5,10,6,9,46.5998491795977,8.98224152800421,5.59070961183395,20.4657018078954,27.6885167051911,7.84401057309917,58.2338499803523,27.6069005668946
681,5,ESCUELA DE EL ARENAL,Municipal DAEM,Rural,4,41,4106,Vicuña,157,46.8338374015178,3,3,2,7,36.5760138959187,1.88296939822363,16.1894420741951,21.6810917829004,37.1978530404685,4.82394672251008,69.185216461927,27.6069005668946
682,3,ESCUELA DAGOBERTO CAMPOS NUNEZ,Municipal DAEM,Urbano,4,41,4106,Vicuña,64,42.9859596929044,16,16,16,16,43.59284449081,10.8659933379213,8.77148429536913,20.369458155279,35.6512372118891,8.06305517043222,52.2768197318915,27.6069005668946
683,1,ESCUELA DE LA CALERA,Municipal DAEM,Rural,4,41,4106,Vicuña,157,37.8828035179611,4,3,4,2,34.3937051197096,17.5572723825657,9.36776115055813,19.7673539185674,34.0578636975942,6.94352312709476,42.0852102692527,27.6069005668946
686,6,ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ,Municipal DAEM,Rural,4,41,4105,Paiguano,27,42.2924288089635,9,6,7,5,41.3998302366875,8.36875288099389,9.67926013048375,23.2295531565877,32.0133234173495,1.20637145621366,53.1795776810468,44.2859993007396
687,4,ESCUELA DE HUANTA,Municipal DAEM,Rural,4,41,4106,Vicuña,157,38.8034323032862,1,1,0,0,47.9055178453098,50.0,2.15083002948127,20.8867654594436,20.7185977217808,0.0,79.4981472195225,27.6069005668946
688,2,ESCUELA DE CHAPILCA,Municipal DAEM,Rural,4,41,4106,Vicuña,157,42.0596523954832,2,3,3,1,42.5826825291643,14.2493934414838,15.358733673448,21.1887994294892,35.5550221873947,7.89716555200463,52.2557116728872,27.6069005668946
689,0,ESCUELA DE VARILLAR,Municipal DAEM,Rural,4,41,4106,Vicuña,157,37.9317188637137,2,0,0,1,31.9370118968732,0.0,4.69459184610713,16.1465723436357,29.0237269256256,0.0,53.6198205980431,27.6069005668946
690,4,LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS,Particular Subvencionado,Urbano,4,41,4106,Vicuña,270,40.5405546239468,81,88,59,42,47.6407614260264,13.2740092877569,10.7528083020037,20.0405044362205,34.0479942453798,0.465100150501993,47.7811820882012,27.6069005668946
691,2,ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO,Municipal DAEM,Urbano,4,41,4105,Paiguano,60,41.6632210139708,16,15,18,11,40.6185479110613,7.57001447933649,7.97227701217508,19.9494804592862,36.7667901944973,0.594749268983379,55.0772293620595,44.2859993007396
